Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount,Company,Cost Centre
43297,L10,17448,A12,B20,C32,PCS,445,6.3,C,C03,7.133317,2803.5,19998.25,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,26,6.3,C,C03,7.133317,163.8,1168.44,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,436,6.3,C,C03,7.133317,2746.8,19593.8,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,732,6.3,C,C03,7.133317,4611.6,32896.0,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,850,6.3,C,C03,7.133317,5355.0,38198.91,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,786,6.3,C,C03,7.133317,4951.8,35322.76,L10-B20 Company,B20-17448
43297,L10,17448,A12,B20,C32,PCS,896,6.3,C,C03,7.133317,5644.8,40266.15,L10-B20 Company,B20-17448
43157,L10,17457,A11,B25,C31,PCS,949,8.79,D,C05,3.40242,8341.71,28382.0,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,261,8.79,D,C05,3.40242,2294.19,7805.8,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,798,8.79,D,C05,3.40242,7014.42,23866.0,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,78,8.79,D,C05,3.40242,685.62,2332.77,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,726,8.79,D,C05,3.40242,6381.54,21712.68,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,416,8.79,D,C05,3.40242,3656.64,12441.43,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,729,8.79,D,C05,3.40242,6407.91,21802.4,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,156,8.79,D,C05,3.40242,1371.24,4665.53,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,951,8.79,D,C05,3.40242,8359.29,28441.82,L10-B25 Company,B25-17457
43157,L10,17457,A11,B25,C31,PCS,233,8.79,D,C05,3.40242,2048.07,6968.39,L10-B25 Company,B25-17457
43158,L10,17460,A20,B25,C32,PCS,392,5.9,C,C05,3.40242,2312.8,7869.12,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,135,5.9,C,C05,3.40242,796.5,2710.03,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,733,5.9,C,C05,3.40242,4324.7,14714.45,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,165,5.9,C,C05,3.40242,973.5,3312.26,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,848,5.9,C,C05,3.40242,5003.2,17022.99,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,181,5.9,C,C05,3.40242,1067.9,3633.44,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,397,5.9,C,C05,3.40242,2342.3,7969.49,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,410,5.9,C,C05,3.40242,2419.0,8230.45,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,650,5.9,C,C05,3.40242,3835.0,13048.28,L10-B25 Company,B25-17460
43158,L10,17460,A20,B25,C32,PCS,927,5.9,C,C05,3.40242,5469.3,18608.86,L10-B25 Company,B25-17460
43024,L10,17463,A11,B25,C31,PCS,300,8.02,D,C07,1.358577,2406.0,3268.74,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,203,8.02,D,C07,1.358577,1628.06,2211.84,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,4,8.02,D,C07,1.358577,32.08,43.58,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,300,8.02,D,C07,1.358577,2406.0,3268.74,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,27,8.02,D,C07,1.358577,216.54,294.19,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,193,8.02,D,C07,1.358577,1547.86,2102.89,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,976,8.02,D,C07,1.358577,7827.52,10634.29,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,55,8.02,D,C07,1.358577,441.1,599.27,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,919,8.02,D,C07,1.358577,7370.38,10013.23,L10-B25 Company,B25-17463
43024,L10,17463,A11,B25,C31,PCS,277,8.02,D,C07,1.358577,2221.54,3018.13,L10-B25 Company,B25-17463
43031,L10,17471,A15,B28,C36,PCS,243,8.5,C,C05,3.40242,2065.5,7027.7,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,522,8.5,C,C05,3.40242,4437.0,15096.54,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,737,8.5,C,C05,3.40242,6264.5,21314.46,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,559,8.5,C,C05,3.40242,4751.5,16166.6,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,272,8.5,C,C05,3.40242,2312.0,7866.4,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,912,8.5,C,C05,3.40242,7752.0,26375.56,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,260,8.5,C,C05,3.40242,2210.0,7519.35,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,918,8.5,C,C05,3.40242,7803.0,26549.08,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,659,8.5,C,C05,3.40242,5601.5,19058.66,L10-B28 Company,B28-17471
43031,L10,17471,A15,B28,C36,PCS,372,8.5,C,C05,3.40242,3162.0,10758.45,L10-B28 Company,B28-17471
43024,L10,17472,A10,B28,C32,PCS,122,4.83,D,C09,1.199464,589.26,706.8,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,985,4.83,D,C09,1.199464,4757.55,5706.51,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,995,4.83,D,C09,1.199464,4805.85,5764.44,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,498,4.83,D,C09,1.199464,2405.34,2885.12,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,839,4.83,D,C09,1.199464,4052.37,4860.67,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,768,4.83,D,C09,1.199464,3709.44,4449.34,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,858,4.83,D,C09,1.199464,4144.14,4970.75,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,96,4.83,D,C09,1.199464,463.68,556.17,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,102,4.83,D,C09,1.199464,492.66,590.93,L10-B28 Company,B28-17472
43024,L10,17472,A10,B28,C32,PCS,192,4.83,D,C09,1.199464,927.36,1112.33,L10-B28 Company,B28-17472
43204,L10,17476,A11,B24,C33,PCS,864,5.42,C,C10,8.657656,4682.88,40542.76,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,613,5.42,C,C10,8.657656,3322.46,28764.72,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,273,5.42,C,C10,8.657656,1479.66,12810.39,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,667,5.42,C,C10,8.657656,3615.14,31298.64,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,27,5.42,C,C10,8.657656,146.34,1266.96,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,70,5.42,C,C10,8.657656,379.4,3284.71,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,779,5.42,C,C10,8.657656,4222.18,36554.18,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,919,5.42,C,C10,8.657656,4980.98,43123.61,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,682,5.42,C,C10,8.657656,3696.44,32002.51,L10-B24 Company,B24-17476
43204,L10,17476,A11,B24,C33,PCS,936,5.42,C,C10,8.657656,5073.12,43921.33,L10-B24 Company,B24-17476
43141,L10,17491,A10,B21,C32,PCS,689,4.86,D,C07,1.358577,3348.54,4549.25,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,458,4.86,D,C07,1.358577,2225.88,3024.03,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,256,4.86,D,C07,1.358577,1244.16,1690.29,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,210,4.86,D,C07,1.358577,1020.6,1386.56,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,428,4.86,D,C07,1.358577,2080.08,2825.95,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,805,4.86,D,C07,1.358577,3912.3,5315.16,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,17,4.86,D,C07,1.358577,82.62,112.25,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,289,4.86,D,C07,1.358577,1404.54,1908.18,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,750,4.86,D,C07,1.358577,3645.0,4952.01,L10-B21 Company,B21-17491
43141,L10,17491,A10,B21,C32,PCS,515,4.86,D,C07,1.358577,2502.9,3400.38,L10-B21 Company,B21-17491
43024,L10,17496,A16,B20,C37,PCS,56,4.29,C,C10,8.657656,240.24,2079.92,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,833,4.29,C,C10,8.657656,3573.57,30938.74,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,114,4.29,C,C10,8.657656,489.06,4234.11,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,696,4.29,C,C10,8.657656,2985.84,25850.38,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,152,4.29,C,C10,8.657656,652.08,5645.48,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,948,4.29,C,C10,8.657656,4066.92,35209.99,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,301,4.29,C,C10,8.657656,1291.29,11179.54,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,183,4.29,C,C10,8.657656,785.07,6796.87,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,793,4.29,C,C10,8.657656,3401.97,29453.09,L10-B20 Company,B20-17496
43024,L10,17496,A16,B20,C37,PCS,89,4.29,C,C10,8.657656,381.81,3305.58,L10-B20 Company,B20-17496
43167,L10,17497,A11,B30,C37,PCS,954,7.6,D,C06,3.547054,7250.4,25717.56,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,927,7.6,D,C06,3.547054,7045.2,24989.7,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,833,7.6,D,C06,3.547054,6330.8,22455.69,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,162,7.6,D,C06,3.547054,1231.2,4367.13,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,788,7.6,D,C06,3.547054,5988.8,21242.6,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,566,7.6,D,C06,3.547054,4301.6,15258.01,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,357,7.6,D,C06,3.547054,2713.2,9623.87,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,85,7.6,D,C06,3.547054,646.0,2291.4,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,411,7.6,D,C06,3.547054,3123.6,11079.58,L10-B30 Company,B30-17497
43167,L10,17497,A11,B30,C37,PCS,252,7.6,D,C06,3.547054,1915.2,6793.32,L10-B30 Company,B30-17497
43052,L10,17523,A17,B20,C37,PCS,396,4.28,C,C06,3.547054,1694.88,6011.83,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,985,4.28,C,C06,3.547054,4215.8,14953.67,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,144,4.28,C,C06,3.547054,616.32,2186.12,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,638,4.28,C,C06,3.547054,2730.64,9685.73,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,392,4.28,C,C06,3.547054,1677.76,5951.11,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,798,4.28,C,C06,3.547054,3415.44,12114.75,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,657,4.28,C,C06,3.547054,2811.96,9974.17,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,586,4.28,C,C06,3.547054,2508.08,8896.3,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,16,4.28,C,C06,3.547054,68.48,242.9,L10-B20 Company,B20-17523
43052,L10,17523,A17,B20,C37,PCS,241,4.28,C,C06,3.547054,1031.48,3658.72,L10-B20 Company,B20-17523
43298,L10,17538,A11,B22,C31,PCS,125,8.96,C,C01,6.825646,1120.0,7644.72,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,849,8.96,C,C01,6.825646,7607.04,51922.96,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,350,8.96,C,C01,6.825646,3136.0,21405.23,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,490,8.96,C,C01,6.825646,4390.4,29967.32,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,364,8.96,C,C01,6.825646,3261.44,22261.43,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,360,8.96,C,C01,6.825646,3225.6,22016.8,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,943,8.96,C,C01,6.825646,8449.28,57671.79,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,262,8.96,C,C01,6.825646,2347.52,16023.34,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,528,8.96,C,C01,6.825646,4730.88,32291.31,L10-B22 Company,B22-17538
43298,L10,17538,A11,B22,C31,PCS,602,8.96,C,C01,6.825646,5393.92,36816.99,L10-B22 Company,B22-17538
43225,L10,17564,A17,B24,C40,PCS,348,5.42,C,C08,1.496196,1886.16,2822.07,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,618,5.42,C,C08,1.496196,3349.56,5011.6,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,997,5.42,C,C08,1.496196,5403.74,8085.05,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,465,5.42,C,C08,1.496196,2520.3,3770.86,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,689,5.42,C,C08,1.496196,3734.38,5587.36,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,276,5.42,C,C08,1.496196,1495.92,2238.19,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,582,5.42,C,C08,1.496196,3154.44,4719.66,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,658,5.42,C,C08,1.496196,3566.36,5335.97,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,875,5.42,C,C08,1.496196,4742.5,7095.71,L10-B24 Company,B24-17564
43225,L10,17564,A17,B24,C40,PCS,631,5.42,C,C08,1.496196,3420.02,5117.02,L10-B24 Company,B24-17564
43142,L10,17568,A19,B29,C32,PCS,391,7.38,D,C07,1.358577,2885.58,3920.28,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,235,7.38,D,C07,1.358577,1734.3,2356.18,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,104,7.38,D,C07,1.358577,767.52,1042.74,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,457,7.38,D,C07,1.358577,3372.66,4582.02,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,230,7.38,D,C07,1.358577,1697.4,2306.05,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,323,7.38,D,C07,1.358577,2383.74,3238.49,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,59,7.38,D,C07,1.358577,435.42,591.55,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,645,7.38,D,C07,1.358577,4760.1,6466.96,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,578,7.38,D,C07,1.358577,4265.64,5795.2,L10-B29 Company,B29-17568
43142,L10,17568,A19,B29,C32,PCS,251,7.38,D,C07,1.358577,1852.38,2516.6,L10-B29 Company,B29-17568
43245,L10,17576,A20,B29,C36,PCS,524,7.86,C,C04,5.388146,4118.64,22191.83,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,380,7.86,C,C04,5.388146,2986.8,16093.31,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,44,7.86,C,C04,5.388146,345.84,1863.44,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,881,7.86,C,C04,5.388146,6924.66,37311.08,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,430,7.86,C,C04,5.388146,3379.8,18210.86,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,768,7.86,C,C04,5.388146,6036.48,32525.44,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,311,7.86,C,C04,5.388146,2444.46,13171.11,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,108,7.86,C,C04,5.388146,848.88,4573.89,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,440,7.86,C,C04,5.388146,3458.4,18634.36,L10-B29 Company,B29-17576
43245,L10,17576,A20,B29,C36,PCS,378,7.86,C,C04,5.388146,2971.08,16008.61,L10-B29 Company,B29-17576
43225,L10,17603,A11,B21,C39,PCS,848,6.64,C,C07,1.358577,5630.72,7649.77,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,900,6.64,C,C07,1.358577,5976.0,8118.86,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,818,6.64,C,C07,1.358577,5431.52,7379.14,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,561,6.64,C,C07,1.358577,3725.04,5060.75,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,634,6.64,C,C07,1.358577,4209.76,5719.28,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,594,6.64,C,C07,1.358577,3944.16,5358.45,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,959,6.64,C,C07,1.358577,6367.76,8651.09,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,255,6.64,C,C07,1.358577,1693.2,2300.34,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,143,6.64,C,C07,1.358577,949.52,1290.0,L10-B21 Company,B21-17603
43225,L10,17603,A11,B21,C39,PCS,252,6.64,C,C07,1.358577,1673.28,2273.28,L10-B21 Company,B21-17603
43135,L10,17622,A15,B25,C35,PCS,862,5.6,C,C03,7.133317,4827.2,34433.95,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,606,5.6,C,C03,7.133317,3393.6,24207.62,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,670,5.6,C,C03,7.133317,3752.0,26764.21,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,537,5.6,C,C03,7.133317,3007.2,21451.31,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,559,5.6,C,C03,7.133317,3130.4,22330.14,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,547,5.6,C,C03,7.133317,3063.2,21850.78,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,880,5.6,C,C03,7.133317,4928.0,35152.99,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,28,5.6,C,C03,7.133317,156.8,1118.5,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,61,5.6,C,C03,7.133317,341.6,2436.74,L10-B25 Company,B25-17622
43135,L10,17622,A15,B25,C35,PCS,388,5.6,C,C03,7.133317,2172.8,15499.27,L10-B25 Company,B25-17622
43165,L10,17632,A16,B30,C38,PCS,43,9.0,D,C01,6.825646,387.0,2641.53,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,828,9.0,D,C01,6.825646,7452.0,50864.71,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,708,9.0,D,C01,6.825646,6372.0,43493.02,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,551,9.0,D,C01,6.825646,4959.0,33848.38,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,908,9.0,D,C01,6.825646,8172.0,55779.18,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,208,9.0,D,C01,6.825646,1872.0,12777.61,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,847,9.0,D,C01,6.825646,7623.0,52031.9,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,838,9.0,D,C01,6.825646,7542.0,51479.02,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,127,9.0,D,C01,6.825646,1143.0,7801.71,L10-B30 Company,B30-17632
43165,L10,17632,A16,B30,C38,PCS,179,9.0,D,C01,6.825646,1611.0,10996.12,L10-B30 Company,B30-17632
43127,L10,17634,A19,B26,C37,PCS,653,4.06,C,C07,1.358577,2651.18,3601.83,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,368,4.06,C,C07,1.358577,1494.08,2029.82,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,631,4.06,C,C07,1.358577,2561.86,3480.48,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,917,4.06,C,C07,1.358577,3723.02,5058.01,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,679,4.06,C,C07,1.358577,2756.74,3745.24,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,943,4.06,C,C07,1.358577,3828.58,5201.42,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,216,4.06,C,C07,1.358577,876.96,1191.42,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,781,4.06,C,C07,1.358577,3170.86,4307.86,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,729,4.06,C,C07,1.358577,2959.74,4021.03,L10-B26 Company,B26-17634
43127,L10,17634,A19,B26,C37,PCS,290,4.06,C,C07,1.358577,1177.4,1599.59,L10-B26 Company,B26-17634
43185,L10,17636,A12,B23,C35,PCS,464,2.77,D,C03,7.133317,1285.28,9168.31,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,983,2.77,D,C03,7.133317,2722.91,19423.38,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,880,2.77,D,C03,7.133317,2437.6,17388.17,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,645,2.77,D,C03,7.133317,1786.65,12744.74,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,205,2.77,D,C03,7.133317,567.85,4050.65,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,971,2.77,D,C03,7.133317,2689.67,19186.27,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,779,2.77,D,C03,7.133317,2157.83,15392.49,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,497,2.77,D,C03,7.133317,1376.69,9820.37,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,956,2.77,D,C03,7.133317,2648.12,18889.88,L10-B23 Company,B23-17636
43185,L10,17636,A12,B23,C35,PCS,378,2.77,D,C03,7.133317,1047.06,7469.01,L10-B23 Company,B23-17636
43000,L10,17641,A10,B25,C33,PCS,554,5.22,C,C08,1.496196,2891.88,4326.82,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,477,5.22,C,C08,1.496196,2489.94,3725.44,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,509,5.22,C,C08,1.496196,2656.98,3975.36,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,874,5.22,C,C08,1.496196,4562.28,6826.07,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,175,5.22,C,C08,1.496196,913.5,1366.78,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,33,5.22,C,C08,1.496196,172.26,257.73,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,340,5.22,C,C08,1.496196,1774.8,2655.45,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,212,5.22,C,C08,1.496196,1106.64,1655.75,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,482,5.22,C,C08,1.496196,2516.04,3764.49,L10-B25 Company,B25-17641
43000,L10,17641,A10,B25,C33,PCS,134,5.22,C,C08,1.496196,699.48,1046.56,L10-B25 Company,B25-17641
43245,L10,17641,A11,B26,C32,PCS,721,2.53,C,C07,1.358577,1824.13,2478.22,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,898,2.53,C,C07,1.358577,2271.94,3086.61,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,955,2.53,C,C07,1.358577,2416.15,3282.53,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,162,2.53,C,C07,1.358577,409.86,556.83,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,269,2.53,C,C07,1.358577,680.57,924.61,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,353,2.53,C,C07,1.358577,893.09,1213.33,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,520,2.53,C,C07,1.358577,1315.6,1787.34,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,548,2.53,C,C07,1.358577,1386.44,1883.59,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,325,2.53,C,C07,1.358577,822.25,1117.09,L10-B26 Company,B26-17641
43245,L10,17641,A11,B26,C32,PCS,441,2.53,C,C07,1.358577,1115.73,1515.81,L10-B26 Company,B26-17641
43106,L10,17661,A13,B20,C33,PCS,250,6.0,D,C05,3.40242,1500.0,5103.63,L10-B20 Company,B20-17661
43106,L10,17661,A13,B20,C33,PCS,288,6.0,D,C05,3.40242,1728.0,5879.38,L10-B20 Company,B20-17661
43106,L10,17661,A13,B20,C33,PCS,840,6.0,D,C05,3.40242,5040.0,17148.2,L10-B20 Company,B20-17661
43106,L10,17661,A13,B20,C33,PCS,581,6.0,D,C05,3.40242,3486.0,11860.84,L10-B20 Company,B20-17661
